artist_id,fecha,royalties_real,royalties_pred,modelo
A01,2024-08-01,4243.39,4779.902649594964,Prophet
A01,2024-09-01,3577.805,7393.135334990514,Prophet
A01,2024-10-01,4663.64,5190.294479940351,Prophet
A01,2024-11-01,3872.715,2292.6826402584493,Prophet
A01,2024-12-01,5293.505,1633.0542071732505,Prophet
A01,2025-01-01,5797.07,2574.6660886776417,Prophet
A01,2025-02-01,3229.585,15672.929898027998,Prophet
A01,2025-03-01,3219.07,7457.251975497834,Prophet
A02,2024-08-01,6868.35,5297.806399401153,Prophet
A02,2024-09-01,6344.445,7022.646252748612,Prophet
A02,2024-10-01,7900.715,5355.126574783363,Prophet
A02,2024-11-01,6671.17,3433.697954578751,Prophet
A02,2024-12-01,6583.83,1509.0439392770234,Prophet
A02,2025-01-01,6853.68,824.1013579180016,Prophet
A02,2025-02-01,7310.755,231.46653251101955,Prophet
A02,2025-03-01,6509.91,59.944886295428454,Prophet
A03,2024-09-01,613184.78,98923.7584793747,Prophet
A03,2024-10-01,694109.605,1107611.8520483938,Prophet
A03,2024-11-01,664921.98,1549328.381043515,Prophet
A03,2024-12-01,748091.34,1120493.511764526,Prophet
A03,2025-01-01,765652.07,746312.5173187385,Prophet
A03,2025-02-01,693572.165,1116919.303160923,Prophet
A03,2025-03-01,739864.025,1697380.4394507357,Prophet
A04,2024-08-01,2468.76,5889.2008985072835,Prophet
A04,2024-09-01,3315.055,4782.296430195543,Prophet
A04,2024-10-01,3536.555,2457.768235100693,Prophet
A04,2024-11-01,2591.545,2618.5710456286333,Prophet
A04,2024-12-01,2363.825,2224.1045807377554,Prophet
A04,2025-01-01,2379.16,-23.888937995631213,Prophet
A04,2025-02-01,1959.34,2707.263205132133,Prophet
A04,2025-03-01,2015.96,-527.8737505308305,Prophet
A05,2023-10-01,335197.13,119143.87955955637,Prophet
A05,2023-11-01,421241.655,468191.97072472086,Prophet
A05,2023-12-01,368210.475,380120.11439944257,Prophet
A05,2024-01-01,374314.22,339496.50363383343,Prophet
A05,2024-02-01,450036.585,373706.05809542513,Prophet
A05,2024-03-01,396615.03,330271.4527672034,Prophet
A05,2024-04-01,355869.595,-179046.0085608461,Prophet
A05,2024-05-01,436712.585,281698.1188693817,Prophet
A05,2024-06-01,341552.875,-233999.17773466528,Prophet
A05,2024-07-01,355065.28,275584.3927260679,Prophet
A05,2024-08-01,446862.86,499948.1980834445,Prophet
A05,2024-09-01,387977.95,520502.71439961775,Prophet
A05,2024-10-01,477082.33,-552167.2007677349,Prophet
A05,2024-11-01,403833.26,-359752.7700899623,Prophet
A05,2024-12-01,386812.955,-231026.1985797889,Prophet
A05,2025-01-01,422080.755,-287474.89587683976,Prophet
A05,2025-02-01,397696.785,-648672.533617704,Prophet
A05,2025-03-01,323158.425,-685053.461693889,Prophet
A06,2024-07-01,125718.215,58054.17774572508,Prophet
A06,2024-08-01,120548.985,92767.4439288414,Prophet
A06,2024-09-01,113795.075,159929.2976923142,Prophet
A06,2024-10-01,175379.405,274425.69819850574,Prophet
A06,2024-11-01,183934.195,219708.26184188543,Prophet
A06,2024-12-01,146253.945,143898.54807820098,Prophet
A06,2025-01-01,160610.26,-83402.08093293401,Prophet
A06,2025-02-01,163727.04,-576272.2898101564,Prophet
A06,2025-03-01,158299.7,-375590.18014946836,Prophet
A07,2023-10-01,590626.705,227874.23673922918,Prophet
A07,2023-11-01,630398.645,382462.01541515416,Prophet
A07,2023-12-01,629254.02,326104.6174028637,Prophet
A07,2024-01-01,689141.7,723053.5239634736,Prophet
A07,2024-02-01,671532.855,553345.5979110467,Prophet
A07,2024-03-01,630985.29,561020.4219016236,Prophet
A07,2024-04-01,632737.69,898508.6885705334,Prophet
A07,2024-05-01,658219.56,484111.6294210103,Prophet
A07,2024-06-01,574332.99,779188.6217997336,Prophet
A07,2024-07-01,617018.28,650166.3904789563,Prophet
A07,2024-08-01,702759.545,536147.6575583294,Prophet
A07,2024-09-01,669363.1,724706.9153695288,Prophet
A07,2024-10-01,718561.795,608239.8987570243,Prophet
A07,2024-11-01,669169.43,621601.429962981,Prophet
A07,2024-12-01,657888.63,608509.1251811782,Prophet
A07,2025-01-01,678648.415,768535.6856264842,Prophet
A07,2025-02-01,614279.26,723798.8999984383,Prophet
A07,2025-03-01,785746.955,534900.6677847627,Prophet
A08,2024-09-01,24351.48,20867.32481713462,Prophet
A08,2024-10-01,25069.725,21355.17557116252,Prophet
A08,2024-11-01,27701.88,7266.576656196504,Prophet
A08,2024-12-01,28646.005,26992.118271933487,Prophet
A08,2025-01-01,23828.58,24500.201593224498,Prophet
A08,2025-02-01,20136.245,19237.788153297803,Prophet
A08,2025-03-01,21594.33,-5995.61495400155,Prophet
A09,2024-09-01,11208.57,7918.519143923086,Prophet
A09,2024-10-01,14558.85,8101.842181780584,Prophet
A09,2024-11-01,17355.06,7429.197190669588,Prophet
A09,2024-12-01,16406.24,9045.938952149705,Prophet
A09,2025-01-01,15766.56,12515.09380718331,Prophet
A09,2025-02-01,12504.235,10878.413171730594,Prophet
A09,2025-03-01,9801.135,8581.313813022225,Prophet
A10,2024-09-01,11851.815,31505.30717086413,Prophet
A10,2024-10-01,14145.055,17577.965165143214,Prophet
A10,2024-11-01,11978.04,14945.302698648748,Prophet
A10,2024-12-01,11503.49,11672.008737928778,Prophet
A10,2025-01-01,12818.655,9861.596103209858,Prophet
A10,2025-02-01,11886.305,13865.805794224187,Prophet
A10,2025-03-01,11228.79,2699.705467037223,Prophet
A11,2023-10-01,7380.665,33624.8904463242,Prophet
A11,2023-11-01,7501.725,89528.68109622598,Prophet
A11,2023-12-01,7588.985,-5121.165120507815,Prophet
A11,2024-01-01,6574.5,78067.511740929,Prophet
A11,2024-02-01,7965.005,121451.14351653625,Prophet
A11,2024-03-01,7038.905,-3559.4845619143553,Prophet
A11,2024-04-01,6925.43,-9558.12791129211,Prophet
A11,2024-05-01,7580.18,-12751.31862626307,Prophet
A11,2024-06-01,6440.495,9672.461747210695,Prophet
A11,2024-07-01,7573.325,-13656.588677582346,Prophet
A11,2024-08-01,8565.105,-34867.861250002374,Prophet
A11,2024-09-01,6744.545,-9791.813768749656,Prophet
A11,2024-10-01,8574.275,34474.91586023165,Prophet
A11,2024-11-01,7949.905,33531.91460851235,Prophet
A11,2024-12-01,8142.085,107830.52546511608,Prophet
A11,2025-01-01,8327.3,29618.699816590703,Prophet
A11,2025-02-01,6966.13,29446.155222528978,Prophet
A11,2025-03-01,6943.84,58226.995202357335,Prophet
A12,2024-03-01,2970.725,1500.025597665463,Prophet
A12,2024-04-01,2632.295,322.7819017969728,Prophet
A12,2024-05-01,2586.17,-257.9139900559623,Prophet
A12,2024-06-01,1814.165,-693.3567628260512,Prophet
A12,2024-07-01,2119.315,-1151.0095128480577,Prophet
A12,2024-08-01,2196.215,-3210.867280107771,Prophet
A12,2024-09-01,2166.095,1781.0262874330451,Prophet
A12,2024-10-01,1994.515,1167.8398800316709,Prophet
A12,2024-11-01,1876.195,1132.4460279159982,Prophet
A12,2024-12-01,1937.225,542.5748645621641,Prophet
A12,2025-01-01,2021.765,82.16543108163407,Prophet
A12,2025-02-01,1538.145,-285.13740955654885,Prophet
A12,2025-03-01,1962.285,687.1169170396048,Prophet
A13,2023-10-01,544301.195,1866443.116747375,Prophet
A13,2023-11-01,667766.995,2100529.9869245635,Prophet
A13,2023-12-01,938793.32,711995.3439748817,Prophet
A13,2024-01-01,542497.495,-200468.7385891361,Prophet
A13,2024-02-01,542667.015,346584.6055986453,Prophet
A13,2024-03-01,602708.225,1375446.1437420647,Prophet
A13,2024-04-01,643860.5,600017.3556435115,Prophet
A13,2024-05-01,699651.41,159441.03631831578,Prophet
A13,2024-06-01,725359.38,623579.6916085284,Prophet
A13,2024-07-01,667279.495,-90575.35689270915,Prophet
A13,2024-08-01,676693.02,-633535.401725637,Prophet
A13,2024-09-01,667629.62,-351990.75362777174,Prophet
A13,2024-10-01,727162.68,2227141.716141677,Prophet
A13,2024-11-01,686274.835,2709254.863701907,Prophet
A13,2024-12-01,944499.02,-628498.3598448817,Prophet
A13,2025-01-01,568697.855,1122504.3918407543,Prophet
A13,2025-02-01,492838.33,465813.66306574433,Prophet
A13,2025-03-01,501198.015,1911476.8734143628,Prophet
A14,2024-09-01,327011.19,130315.5512551044,Prophet
A14,2024-10-01,313274.085,307833.6110764755,Prophet
A14,2024-11-01,323782.965,233923.3981252016,Prophet
A14,2024-12-01,329441.2,329270.0621692657,Prophet
A14,2025-01-01,346566.63,320061.0019650636,Prophet
A14,2025-02-01,346170.69,411299.9649167391,Prophet
A14,2025-03-01,421928.955,308111.0992175974,Prophet
A15,2023-10-01,437187.845,698984.0117398188,Prophet
A15,2023-11-01,441989.92,860157.1472108224,Prophet
A15,2023-12-01,422840.755,1049090.3834442194,Prophet
A15,2024-01-01,429622.25,802922.0493283488,Prophet
A15,2024-02-01,422675.775,704906.9893333,Prophet
A15,2024-03-01,423962.98,680390.4358096141,Prophet
A15,2024-04-01,409112.675,394348.6802994231,Prophet
A15,2024-05-01,422719.72,379987.33196570975,Prophet
A15,2024-06-01,416843.52,448399.7800073413,Prophet
A15,2024-07-01,408782.89,452449.9075225403,Prophet
A15,2024-08-01,446014.505,472687.29074069153,Prophet
A15,2024-09-01,466123.615,382758.03821840085,Prophet
A15,2024-10-01,463175.925,549829.9949009424,Prophet
A15,2024-11-01,445589.41,648430.4994248647,Prophet
A15,2024-12-01,408669.115,606345.0581305564,Prophet
A15,2025-01-01,490486.5,542853.0931233756,Prophet
A15,2025-02-01,472673.58,616916.4680717945,Prophet
A15,2025-03-01,491530.53,664901.9752238342,Prophet
